channel,interval_seconds,ou_point_residual_variance,ou_uncertainty_lower,ou_uncertainty_upper,nonparametric_residual_variance,no_sensing_process_variance,no_sensing_ci_lower,no_sensing_ci_upper
e1_readout_all_one,0.010778355572804377,0.04537727290771598,0.04537727146476252,0.045406376849704715,0.04537727146476252,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.011174840275163833,0.043767279931732204,0.04376728031253311,0.043797456222407535,0.04376728031253311,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.011585909773705157,0.042214413194622956,0.04221441078937369,0.04224569764873787,0.04221441184367769,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.012012100574070055,0.040716639662999946,0.04071663933839018,0.040749075856382454,0.04071663933839018,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.012453968917404256,0.039272006769638365,0.03927200693289834,0.039305637534597246,0.03927200798513156,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.012912091506333294,0.03787863374618506,0.03787863151666007,0.03791349878465723,0.03787863232931579,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.013387066257643583,0.036534692329632294,0.036534693812516554,0.036570842661169584,0.036534693812516554,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.013879513082650964,0.03523843822280283,0.035238436858615205,0.03527591680077204,0.03523843839898339,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.014390074696275412,0.03398817385088137,0.03398817428636921,0.03402703113490784,0.03398817428636921,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.014919417455877703,0.032782270319707096,0.03278226859907153,0.03282255568403089,0.032782269697681506,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.015468232230952986,0.031619150716602464,0.03161915004803577,0.031660918430308875,0.03161915075157541,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.016037235304816197,0.030497299518491415,0.030497299408209038,0.030540603265953932,0.030497299408209038,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.016627169309456222,0.02941525046850951,0.029415251226347347,0.02946014801425111,0.029415251487980156,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.01723880419477897,0.02837159572114574,0.02837159476055822,0.028418142521502734,0.02837159476055822,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.017872938233504273,0.027364968053889483,0.0273649658421156,0.02741322681621712,0.02736496710171788,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.018530399063028207,0.02639405521132733,0.02639405339425129,0.026444089334478213,0.02639405471556819,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.01921204476561055,0.025457590182113805,0.025457590419857474,0.02550946520790479,0.025457590419857474,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.019918764988297335,0.024554351562971397,0.02455435102382979,0.02460813461282663,0.024554351992115548,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0206514821040399,0.02368315992120899,0.023683160574475306,0.02373892117839806,0.023683160574475306,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.021411152415526154,0.022842878713317017,0.02284287913509121,0.022900690451015036,0.02284287913509121,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.022198767403295013,0.02203241137987548,0.022032410984146943,0.02209234841386008,0.022032410984146943,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.023015355019763133,0.021250699056871686,0.021250697290860026,0.021312840058911434,0.021250698342515237,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.023861981030852655,0.020496720510632775,0.020496720832171036,0.020561148010007014,0.020496720961201916,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.024739750406971225,0.019769495430844945,0.01976949478977211,0.01983629119505423,0.01976949478977211,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.025649808765159446,0.019068071221460745,0.0190680700917517,0.01913732356552954,0.019068070692021,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.026593343864288212,0.01839153396380151,0.0183915332072126,0.018463332861673554,0.0183915332072126,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.027571587155257284,0.017738999551118743,0.017738999260195166,0.01781343942195141,0.017738999355270017,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0285858153882182,0.017109618061751316,0.017109616857670436,0.017186795034777144,0.017109617484357718,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.02963735227891953,0.016502566356400482,0.016502565725967623,0.01658258183161097,0.016502566159351622,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.030727570236348853,0.015917052863080823,0.015917053089746534,0.016000011219370405,0.015917053089746534,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.03185789215392668,0.015352313843123763,0.015352314095601472,0.01543832285122422,0.015352314095601472,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0330297932665899,0.014807611735643626,0.014807611962686809,0.014896783634161094,0.01480761211017339,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.03424480307618843,0.014282236336503863,0.014282236217937623,0.01437468677215363,0.014282236217937623,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.03550450734770819,0.013775501274988148,0.013775500726739442,0.013871350843687569,0.013775500726739442,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.036810550178925774,0.013286744646608157,0.013286744272865771,0.013386118912324243,0.013286744272865771,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.03816463614619563,0.012815328593958711,0.01281532895786914,0.012918357669257417,0.01281532895786914,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.03956853252917087,0.012360640129586108,0.012360639516017164,0.012467456606669234,0.012360639516017164,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.041024071617361005,0.011922083980907295,0.011922082511281028,0.012032827220926603,0.011922082511281028,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.04253315310153683,0.011499086609634048,0.01149908556281495,0.01161390224442825,0.01149908556281495,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.04409774655310396,0.011091097751379238,0.0110910965979157,0.011210134905122878,0.0110910965979157,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0457198939946808,0.01069758465318721,0.010697583131487196,0.010820998212846572,0.010697583131487196,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.04740171256523574,0.010318032780103487,0.010318031571069837,0.010445984271474782,0.010318031571069837,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.04914539728326235,0.00995194822039441,0.009951946546527406,0.010084603615899685,0.009951946546527406,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.05095322391159854,0.00959885177737239,0.009598850263516838,0.009736384573184124,0.009598850263516838,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.05282755192762893,0.009258283672447413,0.00925828187989691,0.009400872646795465,0.00925828187989691,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.05477082760274706,0.008929798565574527,0.008929796904262032,0.009077629923397357,0.008929796904262032,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0567855871950961,0.008612968205831437,0.008612966615816156,0.008766234501113981,0.008612966615816156,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.05887446025975565,0.008307378898654927,0.008307377504829629,0.008466279938819534,0.008307377504829629,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.06104017308069476,0.008012632332908042,0.008012630732948656,0.008177374725540037,0.008012630732948656,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0632855522289698,0.007728343217939652,0.007728341612653127,0.007899141769304549,0.007728341612653127,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.06561352825181202,0.007454140695883672,0.007454139105183283,0.007631217904880459,0.007454139105183283,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0680271394974192,0.007189667276202007,0.007189665336280018,0.00737325341959282,0.007189665336280018,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.07052953608044284,0.006934577025199825,0.006934575129106808,0.007124911596763197,0.006934575129106808,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.07312398399334731,0.006688537669649282,0.006688535553743583,0.006885868276015437,0.006688535553743583,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.07581386936900637,0.006451227650054313,0.006451225492664631,0.006655811430039639,0.006451225492664631,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0786027029001002,0.006222337598260409,0.006222335221633411,0.006434440757121243,0.006222335221633411,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.08149412442108146,0.006001568236207519,0.00600156600546724,0.0062214672889796055,0.00600156600546724,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.08449190765868995,0.0057886318024724165,0.0057886297081443305,0.006016613013367363,0.0057886297081443305,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.0875999651572163,0.005583250619766386,0.005583248416744259,0.005819610510971346,0.005583248416744259,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.09082235338494303,0.005385156612118714,0.005385154078731065,0.005630202606099198,0.005385154078731065,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.09416327802842696,0.005194090711994631,0.005194088152105623,0.005448142030718119,0.005194088152105623,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.09762709948153357,0.005009803865930445,0.005009801267970613,0.005273191101425641,0.005009801267970613,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.10121833853638706,0.004832055647395024,0.00483205290506775,0.005105121408857004,0.00483205290506775,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.10494168228366302,0.004660613759876279,0.0046606110758624685,0.004943713519220674,0.0046606110758624685,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.1088019902299254,0.004495254995370982,0.004495252023766362,0.0047887566874948,0.004495252023766362,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.11280430063999146,0.004335762980917328,0.00433575993110219,0.004640048581913263,0.00433575993110219,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.11695383711260164,0.004181929745426855,0.004181926637430358,0.004497395019467194,0.004181926637430358,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.12125601539797819,0.004033554522800673,0.004033551367869171,0.004360609711905705,0.004033551367869171,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.12571645046616847,0.003890443998712884,0.0038904404710543403,0.00422951402211362,0.0038904404710543403,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.13034096383540006,0.0037524105597643246,0.003752407166395717,0.0041039367303491595,0.003752407166395717,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.13513559117001092,0.0036192750548167886,0.0036192713003013726,0.003983713810141677,0.0036192713003013726,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.1401065901578714,0.0034908628461871034,0.0034908591110509027,0.003868688213576492,0.0034908591110509027,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.1452604486775795,0.0033670070618766175,0.003367003002011035,0.0037587096655568816,0.003367003002011035,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.15060389326608886,0.0032475454937806263,0.0032475413228975794,0.0036536344669242066,0.0032475413228975794,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.15614389789781993,0.0031323222729891698,0.0031323181587982426,0.0035533253060597756,0.0031323181587982426,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.16188769308671383,0.003021187447029227,0.0030211831266809255,0.003457651078775751,0.0030211831266809255,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.16784277532310773,0.0029139956701996466,0.0029139911791219316,0.003366486716245198,0.0029139911791219316,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.1740169168577475,0.002810607046241259,0.0028106024149979355,0.003279713020722534,0.0028106024149979355,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.1804181758457085,0.0027108867006491954,0.0027108818968946133,0.003197216508856975,0.0027108818968946133,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.18705490686346335,0.00261470446971364,0.0026146994749936306,0.003118889262394966,0.0026146994749936306,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.19393577181282207,0.0025219349042217305,0.0025219296172081635,0.003044628786025799,0.0025219296172081635,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.20106975122597776,0.002432456715935908,0.0024324512453452046,0.0029743378722436827,0.0024324512453452046,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.20846615598641,0.002346153176696062,0.0023461475770808777,0.002907924472976101,0.0023461475770808777,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.21613463948094602,0.0022629117506029065,0.002262905973542466,0.0028453015778653443,0.002262905973542466,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.22408521019883845,0.002182623872100776,0.002182617792298259,0.0027863870989752806,0.002182617792298259,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.2323282447943028,0.002105184500268206,0.002105178245563338,0.0027311037618269443,0.002105178245563338,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.24087450162956486,0.0020304926989454745,0.0020304862634362335,0.002679379002554148,0.0020304862634362335,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.24973513481609175,0.0019584510541645005,0.0019584443619879684,0.002631144871072537,0.0019584443619879684,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.2589217087723353,0.0018889654659217925,0.0018889585160313048,0.0025863379401103075,0.0018889585160313048,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.2684462133169827,0.0018219452436016158,0.0018219380364041763,0.0025448992199706704,0.0018219380364041763,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.27832107931741973,0.0017573030047241108,0.0017572954516070982,0.0025067740788959044,0.0017572954516070982,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.288559194913825,0.0016949541495232608,0.0016949463936401063,0.0024719121689498716,0.0016949463936401063,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.2991739223400723,0.0016348175212981268,0.0016348094878902138,0.0024402673572449275,0.0016348094878902138,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.3101791153633943,0.0015768146211296262,0.001576806246925676,0.0024117976624719864,0.001576806246925676,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.3215891373655704,0.0015208696225804952,0.0015208609680584402,0.002386465196592843,0.0015208609680584402,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.3334188800892322,0.0014669096500397175,0.0014669006345411073,0.0023642361116271906,0.0014669006345411073,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.34568378307376113,0.0014148642051068406,0.0014148548202694217,0.0023450805514126493,0.0014148548202694217,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.3583998538061382,0.0013646653142872806,0.0013646555978659373,0.002328972608295089,0.0013646555978659373,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.37158368861304863,0.0013162474761578863,0.0013162374500248852,0.002315890284643304,0.0013162374500248852,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.3852524943215099,0.0012695475679497276,0.0012695371840025294,0.002305815459114224,0.0012695371840025294,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.399424110716288,0.0012245046295236031,0.0012244938491414298,0.0022987338576149303,0.0012244938491414298,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.4141170338234195,0.0011810598603354022,0.0011810486573209406,0.0022946350288840216,0.0011810486573209406,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.42935044005022294,0.001139156506548314,0.001139144906230139,0.0022935123246391837,0.001139144906230139,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.44514421121330605,0.0010987399481357028,0.0010987279053630437,0.0022953628842179927,0.0010987279053630437,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.46151896048723606,0.0010597574194470588,0.001059744904639528,0.0023001876236847926,0.001059744904639528,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.4784960593077398,0.0010221579702109997,0.0010221450255587692,0.0023079912293243405,0.0010221450255587692,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.4960976652645417,0.0009858926230725093,0.0009858791947953917,0.0023187821554974987,0.0009858791947953917,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.5143467510202508,0.0009509139775390615,0.0009509000801516166,0.002332572626807486,0.0009509000801516166,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.5332671342930358,0.000917176469428202,0.0009171620287818427,0.0023493786445212736,0.0009171620287818427,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.5528835089422203,0.0008846359658507652,0.0008846210076090247,0.002369219997238552,0.0008846210076090247,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.573221477197369,0.000853250068247593,0.0008532345458550885,0.0023921202757333287,0.0008532345458550885,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.5943075830729347,0.0008229777360092275,0.0008229616796103671,0.002418106891967003,0.0008229616796103671,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.6161693470120634,0.0007937795878221633,0.0007937628983697311,0.0024472111022088377,0.0007937628983697311,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.6388353018047882,0.0007656173950473097,0.0007656000934656149,0.0024794680342627674,0.0007656000934656149,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.6623350298274817,0.0007384544416738703,0.0007384365083306463,0.0025149167187378486,0.0007384365083306463,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.6866992016521691,0.000712255255646055,0.0007122366905249703,0.0025536001243523336,0.0007122366905249703,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.7119596160761011,0.0006869857238408563,0.0006869664454656389,0.002595565197232087,0.0006869664454656389,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.7381492416238172,0.0006626127955633324,0.0006625927917977,0.0026408629041750693,0.0006625927917977,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.7653022595758805,0.0006391046263720528,0.0006390839183487162,0.002689548279844527,0.0006390839183487162,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.7934541085804326,0.0006164306086851995,0.0006164091426105467,0.0027416804778638165,0.0006164091426105467,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.8226415309057984,0.0005945611252522588,0.0005945388706941987,0.0027973228257769265,0.0005945388706941987,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.8529026203945023,0.0005734676267958491,0.0005734445587054884,0.00285654288383366,0.0005734445587054884,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.8842768721812921,0.0005531226011897928,0.000553098675491094,0.0029194125075667522,0.000553098675491094,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.9168052342400443,0.0005334994684397764,0.0005334746667063885,0.002986007914110883,0.0005334746667063885,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.9505301608268445,0.0005145726437277659,0.0005145469201581461,0.0030564097522278316,0.0005145469201581461,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,0.9854956678889817,0.0004963174088839107,0.0004962907323768951,0.003130703175974273,0.0004962907323768951,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.0217473905121779,0.0004787099260115329,0.00047868227637528845,0.003208977921964616,0.00047868227637528845,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.0593326424810336,0.00046172725551273965,0.00046169857055040843,0.0032913283901714403,0.00046169857055040843,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.0983004780304102,0.0004453471644550084,0.0004453174486894268,0.003377853728180938,0.0004453174486894268,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.1387017558683648,0.00042954835730287763,0.00042951753103946194,0.0034686579188427354,0.00042951753103946194,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.1805892055541791,0.0004143101434515735,0.0004142781964038844,0.0035638498712246515,0.0004142781964038844,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.224017496318124,0.00039961268102456653,0.00039957955522864865,0.003663543514775359,0.00039957955522864865,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.269043308412777,0.00038543677509892185,0.00038540242364352377,0.003767857896602555,0.00038540242364352377,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.315725407089021,0.00037176390026858293,0.0003717282984243448,0.003876917281739544,0.0003717282984243448,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.3641247192932606,0.00035857625749032923,0.00035853933284360826,0.003990851256287826,0.00035853933284360826,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.4143044131859759,0.000345856578322553,0.0003458183133778896,0.004109794833280244,0.0003458183133778896,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.4663299805853829,0.0003335883293608575,0.00033354863724168447,0.004233888561128567,0.00033354863724168447,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.520269322443805,0.00032175543007582734,0.0003217142907183532,0.004363278634466407,0.0003217142907183532,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.5761928374683252,0.00031034248587347255,0.00031029982825988374,0.004498117007215222,0.00031029982825988374,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.6341735140013536,0.00029933457966574965,0.0002992903523282014,0.004638561507654203,0.0002992903523282014,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.6942870252810667,0.00028871735889006564,0.0002886714939517076,0.0047847759552779754,0.0002886714939517076,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.756611828206015,0.0002784769430567723,0.00027842939397167686,0.004936930279184697,0.00027842939397167686,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.8212292657328186,0.0002685999715872272,0.0002685506849540336,0.005095200637723636,0.0002685506849540336,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.8882236730405848,0.0002590735753837314,0.0002590224737429016,0.005259769539107192,0.0002590224737429016,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,1.9576824876006231,0.0002498852994897343,0.00024983232463315436,0.005430825962656175,0.00024983232463315436,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.0296963632950855,0.00024102317953821398,0.00024096824314000795,0.005608565480326106,0.00024096824314000795,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.1043592887335105,0.00023247561713779462,0.00023241866034446804,0.00579319037812475,0.00023241866034446804,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.181768709921661,0.0002242314657595879,0.00022417241779420404,0.005984909777002269,0.00022417241779420404,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.262025657442775,0.000216279982295466,0.00021621875294014132,0.006183939752752432,0.00021621875294014132,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.345234878317205,0.00020861075446457415,0.00020854728508976574,0.006390503454433956,0.00020854728508976574,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.4315049727125673,0.00020121380483394152,0.0002011480018588046,0.006604831220768917,0.0002011480018588046,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.5209485356827805,0.0001940794683956553,0.00019401124610360718,0.006827160693942752,0.00019401124610360718,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.613682304121043,0.00018719844906935236,0.00018712770331716247,0.007057736930172616,0.00018712770331716247,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.709827309118497,0.00018056172358317068,0.00018048838947230968,0.007296812506373171,0.00018048838947230968,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.809509033927451,0.00017416067164644565,0.0001740846392962728,0.00754464762218413,0.0001740846392962728,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,2.9128575777353354,0.00016798692801601314,0.00016790809496121525,0.0078015101965818985,0.00016790809496121525,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.020007825463096,0.00016203243563633692,0.00016195069517605684,0.008067675958227506,0.00016195069517605684,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.131099623809699,0.0001562894038492745,0.0001562046646653125,0.008343428528649732,0.0001562046646653125,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.246277963772461,0.0001507503664321689,0.00015066250402122425,0.008629059497294905,0.00015066250402122425,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.3656931698814483,0.00014540807194355252,0.00014531697991594037,0.008924868487406349,0.00014531697991594037,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.489501096394904,0.00014025555910814272,0.0001401611156609678,0.009231163211626845,0.0001401611156609678,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.617863330711799,0.00013528610304826106,0.00013518818210157574,0.009548259516142311,0.00013518818210157574,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.7509474042669306,0.00013049321316151212,0.00013039168883426832,0.009876481412110723,0.00013039168883426832,0.001946241867434051,0.0013059802689043675,0.003591581461102063
e1_readout_all_one,3.8889270111838887,0.00012587062872844996,0.00012576537573586084,0.01021616109303204,0.00012576537573586084,0.001946241867434051,0.0013059802689043675,0.003591581461102063
