channel,interval_seconds,ou_point_residual_variance,ou_uncertainty_lower,ou_uncertainty_upper,nonparametric_residual_variance,no_sensing_process_variance,no_sensing_ci_lower,no_sensing_ci_upper,grid_index,log10_ou_point_residual_variance,log10_nonparametric_residual_variance,log10_no_sensing_process_variance,is_ou_grid_minimum,is_nonparametric_grid_minimum
e1_readout_all_one,0.003272061986836781,0.14947527803061167,0.14947527544968767,0.14948411186814883,0.14947527544968767,0.001946241867434051,0.0013059802689043675,0.003591581461102063,12,-0.8254306301001646,-0.8254306375989368,-2.710803189162883,False,False
e1_readout_all_one,0.003392425665153911,0.14417188011926424,0.14417187435960827,0.14418103581658154,0.14417187435960827,0.001946241867434051,0.0013059802689043675,0.003591581461102063,13,-0.8411194379517324,-0.8411194553017652,-2.710803189162883,False,False
e1_readout_all_one,0.0035172169536802334,0.13905664145450566,0.13905663683633376,0.1390661370413611,0.13905663859009867,0.001946241867434051,0.0013059802689043675,0.003591581461102063,14,-0.8568082640586265,-0.8568082730045938,-2.710803189162883,False,False
e1_readout_all_one,0.0036465987232455425,0.13412288788248805,0.13412289083666973,0.13413273985359564,0.13412289201252683,0.001946241867434051,0.0013059802689043675,0.003591581461102063,15,-0.8724971040806283,-0.8724970907074222,-2.710803189162883,False,False
e1_readout_all_one,0.003780739835926812,0.12936420071021423,0.12936419536812266,0.12937440545052234,0.12936419536812266,0.001946241867434051,0.0013059802689043675,0.003591581461102063,16,-0.8881858904760697,-0.8881859084102502,-2.710803189162883,False,False
e1_readout_all_one,0.003919815365437847,0.12477434031819394,0.12477433213035172,0.12478492351146248,0.12477433786380601,0.001946241867434051,0.0013059802689043675,0.003591581461102063,17,-0.9038747175702394,-0.9038747261130787,-2.710803189162883,False,False
e1_readout_all_one,0.004064006825625988,0.12034732447650015,0.12034732906619666,0.12035830409319175,0.12034732906619666,0.001946241867434051,0.0013059802689043675,0.003591581461102063,18,-0.9195635603786338,-0.9195635438159073,-2.710803189162883,False,False
e1_readout_all_one,0.0042135024073741666,0.11607739329075016,0.11607738520742385,0.11608876981184232,0.11607739108322476,0.001946241867434051,0.0013059802689043675,0.003591581461102063,19,-0.9352523532594521,-0.9352523615187357,-2.710803189162883,False,False
e1_readout_all_one,0.00436849722421745,0.11195895192046462,0.11195895102313899,0.11197074830240494,0.11195895102313899,0.001946241867434051,0.0013059802689043675,0.003591581461102063,20,-0.9509411757407923,-0.9509411792215642,-2.710803189162883,False,False
e1_readout_all_one,0.00452919356699465,0.10798663192128517,0.10798662838206527,0.10799886494600598,0.10798663372107051,0.001946241867434051,0.0013059802689043675,0.003591581461102063,21,-0.9666300041626663,-0.9666299969243922,-2.710803189162883,False,False
e1_readout_all_one,0.004695801167867388,0.10415525270892831,0.10415525472365836,0.10416793585550843,0.10415525472365836,0.001946241867434051,0.0013059802689043675,0.003591581461102063,22,-0.9823188230280081,-0.9823188146272207,-2.710803189162883,False,False
e1_readout_all_one,0.004868537474051121,0.10045981478425078,0.10045981352258243,0.10047296110959145,0.10045981352258243,0.001946241867434051,0.0013059802689043675,0.003591581461102063,23,-0.9980076268757727,-0.9980076323300492,-2.710803189162883,False,False
e1_readout_all_one,0.005047627931615492,0.09689548547743473,0.09689548583621838,0.09690911822725974,0.09689548702817052,0.001946241867434051,0.0013059802689043675,0.003591581461102063,24,-1.0136964569834181,-1.0136964500328778,-2.710803189162883,False,False
e1_readout_all_one,0.005233306279724315,0.09345762573017663,0.09345762327456306,0.09347175587373453,0.09345762327456306,0.001946241867434051,0.0013059802689043675,0.003591581461102063,25,-1.0293852563245514,-1.029385267735706,-2.710803189162883,False,False
e1_readout_all_one,0.005425814855699272,0.09014173563568775,0.09014173534821923,0.09015638778954914,0.09014173534821923,0.001946241867434051,0.0013059802689043675,0.003591581461102063,26,-1.0450740840535377,-1.0450740854385343,-2.710803189162883,False,False
e1_readout_all_one,0.0056254049113054734,0.08694349705527485,0.08694349553184033,0.08695868693560353,0.08694349553184033,0.001946241867434051,0.0013059802689043675,0.003591581461102063,27,-1.060762895531602,-1.0607629031413628,-2.710803189162883,False,False
e1_readout_all_one,0.005832336940671625,0.08385873023103328,0.08385872619738234,0.08387447984576357,0.08385872965606793,0.001946241867434051,0.0013059802689043675,0.003591581461102063,28,-1.0764517178665134,-1.0764517208441913,-2.710803189162883,False,False
e1_readout_all_one,0.006046881020272869,0.08088341226737165,0.0808834116515839,0.08089974117979597,0.0808834116515839,0.001946241867434051,0.0013059802689043675,0.003591581461102063,29,-1.092140535240616,-1.0921405385470198,-2.710803189162883,False,False
e1_readout_all_one,0.006269317161419968,0.0780136588575243,0.07801365829450288,0.07803058846958712,0.07801365829450288,0.001946241867434051,0.0013059802689043675,0.003591581461102063,30,-1.1078293531155625,-1.1078293562498482,-2.710803189162883,False,False
e1_readout_all_one,0.006499935675714897,0.07524572159341743,0.07524572413819881,0.07526327705225856,0.07524572413819881,0.001946241867434051,0.0013059802689043675,0.003591581461102063,31,-1.123518188640349,-1.1235181739526767,-2.710803189162883,False,False
e1_readout_all_one,0.006739037553949819,0.07257599736901618,0.07257599606992997,0.07259419518240981,0.072575996624951,0.001946241867434051,0.0013059802689043675,0.003591581461102063,32,-1.1392069872030215,-1.1392069916555048,-2.710803189162883,False,False
e1_readout_all_one,0.0069869348589439795,0.07000098869767822,0.07000099047486764,0.07001985931862979,0.07000099137102914,0.001946241867434051,0.0013059802689043675,0.003591581461102063,33,-1.1548958259441207,-1.154895809358333,-2.710803189162883,False,False
e1_readout_all_one,0.00724395113283116,0.06751735023539195,0.06751734507081275,0.06753690957685632,0.06751734761906486,0.001946241867434051,0.0013059802689043675,0.003591581461102063,34,-1.1705846102320587,-1.1705846270611617,-2.710803189162883,False,False
e1_readout_all_one,0.0075104218193293715,0.06512182247620973,0.06512182344046065,0.06514210534528726,0.06512182385177304,0.001946241867434051,0.0013059802689043675,0.003591581461102063,35,-1.1862734539375592,-1.1862734447639902,-2.710803189162883,False,False
e1_readout_all_one,0.0077866947015438155,0.06281129336402748,0.062811293561299,0.0628323210545111,0.062811293561299,0.001946241867434051,0.0013059802689043675,0.003591581461102063,36,-1.201962263830808,-1.2019622624668187,-2.710803189162883,False,False
e1_readout_all_one,0.008073130355874552,0.06058274121837593,0.06058274116866993,0.06060454209892081,0.06058274116866993,0.001946241867434051,0.0013059802689043675,0.003591581461102063,37,-1.2176510798133238,-1.2176510801696472,-2.710803189162883,False,False
e1_readout_all_one,0.008370102622621277,0.058433256748133156,0.058433258088024534,0.05845586090153843,0.058433258088024534,0.001946241867434051,0.0013059802689043675,0.003591581461102063,38,-1.2333399078309724,-1.2333398978724752,-2.710803189162883,False,False
e1_readout_all_one,0.008677999093899469,0.05636003692057628,0.05636003741620701,0.05638347311950594,0.056360038930484135,0.001946241867434051,0.0013059802689043675,0.003591581461102063,39,-1.249028731063084,-1.2490287155753037,-2.710803189162883,False,False
e1_readout_all_one,0.008997221619504564,0.054360379646398366,0.05436037762019405,0.05438467398397667,0.05436037784271142,0.001946241867434051,0.0013059802689043675,0.003591581461102063,40,-1.2647175188681647,-1.2647175332781322,-2.710803189162883,False,False
e1_readout_all_one,0.009328186831384578,0.052431666099761756,0.052431663544989834,0.05245685477000763,0.05243166497537704,0.001946241867434051,0.0013059802689043675,0.003591581461102063,41,-1.2804063416676177,-1.2804063509809607,-2.710803189162883,False,False
e1_readout_all_one,0.009671326687405548,0.05057138424809453,0.05057138307692563,0.05059749939171369,0.05057138307692563,0.001946241867434051,0.0013059802689043675,0.003591581461102063,42,-1.2960951586260814,-1.2960951686837892,-2.710803189162883,False,False
e1_readout_all_one,0.010027089035119533,0.04877710270175805,0.04877710408288515,0.048804181118443986,0.04877710420819551,0.001946241867434051,0.0013059802689043675,0.003591581461102063,43,-1.3117839997994163,-1.3117839863866174,-2.710803189162883,False,False
e1_readout_all_one,0.010395938196270995,0.047046484752690645,0.04704648449520009,0.047074559407551446,0.047046486573603975,0.001946241867434051,0.0013059802689043675,0.003591581461102063,44,-1.3274728208986206,-1.3274728040894457,-2.710803189162883,False,False
e1_readout_all_one,0.010778355572804377,0.04537727290771598,0.04537727146476252,0.045406376849704715,0.04537727146476252,0.001946241867434051,0.0013059802689043675,0.003591581461102063,45,-1.3431616079821287,-1.3431616217922742,-2.710803189162883,False,False
e1_readout_all_one,0.011174840275163833,0.043767279931732204,0.04376728031253311,0.043797456222407535,0.04376728031253311,0.001946241867434051,0.0013059802689043675,0.003591581461102063,46,-1.3588504432737183,-1.3588504394951026,-2.710803189162883,False,False
e1_readout_all_one,0.011585909773705157,0.042214413194622956,0.04221441078937369,0.04224569764873787,0.04221441184367769,0.001946241867434051,0.0013059802689043675,0.003591581461102063,47,-1.3745392432996428,-1.3745392571979311,-2.710803189162883,False,False
e1_readout_all_one,0.012012100574070055,0.040716639662999946,0.04071663933839018,0.040749075856382454,0.04071663933839018,0.001946241867434051,0.0013059802689043675,0.003591581461102063,48,-1.3902280714383854,-1.3902280749007594,-2.710803189162883,False,False
e1_readout_all_one,0.012453968917404256,0.039272006769638365,0.03927200693289834,0.039305637534597246,0.03927200798513156,0.001946241867434051,0.0013059802689043675,0.003591581461102063,49,-1.4059169060452736,-1.4059168926035879,-2.710803189162883,False,False
e1_readout_all_one,0.012912091506333294,0.03787863374618506,0.03787863151666007,0.03791349878465723,0.03787863232931579,0.001946241867434051,0.0013059802689043675,0.003591581461102063,50,-1.421605694061413,-1.421605710306416,-2.710803189162883,False,False
e1_readout_all_one,0.013387066257643583,0.036534692329632294,0.036534693812516554,0.036570842661169584,0.036534693812516554,0.001946241867434051,0.0013059802689043675,0.003591581461102063,51,-1.437294545636557,-1.4372945280092446,-2.710803189162883,False,False
e1_readout_all_one,0.013879513082650964,0.03523843822280283,0.035238436858615205,0.03527591680077204,0.03523843839898339,0.001946241867434051,0.0013059802689043675,0.003591581461102063,52,-1.4529833478834022,-1.452983345712073,-2.710803189162883,False,False
e1_readout_all_one,0.014390074696275412,0.03398817385088137,0.03398817428636921,0.03402703113490784,0.03398817428636921,0.001946241867434051,0.0013059802689043675,0.003591581461102063,53,-1.468672168979483,-1.4686721634149016,-2.710803189162883,False,False
e1_readout_all_one,0.014919417455877703,0.032782270319707096,0.03278226859907153,0.03282255568403089,0.032782269697681506,0.001946241867434051,0.0013059802689043675,0.003591581461102063,54,-1.4843609728772302,-1.4843609811177298,-2.710803189162883,False,False
e1_readout_all_one,0.015468232230952986,0.031619150716602464,0.03161915004803577,0.031660918430308875,0.03161915075157541,0.001946241867434051,0.0013059802689043675,0.003591581461102063,55,-1.5000497993009174,-1.5000497988205581,-2.710803189162883,False,False
e1_readout_all_one,0.016037235304816197,0.030497299518491415,0.030497299408209038,0.030540603265953932,0.030497299408209038,0.001946241867434051,0.0013059802689043675,0.003591581461102063,56,-1.5157386149529186,-1.5157386165233866,-2.710803189162883,False,False
e1_readout_all_one,0.016627169309456222,0.02941525046850951,0.029415251226347347,0.02946014801425111,0.029415251487980156,0.001946241867434051,0.0013059802689043675,0.003591581461102063,57,-1.5314274492779472,-1.531427434226215,-2.710803189162883,False,False
e1_readout_all_one,0.01723880419477897,0.02837159572114574,0.02837159476055822,0.028418142521502734,0.02837159476055822,0.001946241867434051,0.0013059802689043675,0.003591581461102063,58,-1.5471162372249756,-1.5471162519290436,-2.710803189162883,False,False
e1_readout_all_one,0.017872938233504273,0.027364968053889483,0.0273649658421156,0.02741322681621712,0.02736496710171788,0.001946241867434051,0.0013059802689043675,0.003591581461102063,59,-1.5628050545204752,-1.5628050696318718,-2.710803189162883,False,False
e1_readout_all_one,0.018530399063028207,0.02639405521132733,0.02639405339425129,0.026444089334478213,0.02639405471556819,0.001946241867434051,0.0013059802689043675,0.003591581461102063,60,-1.5784938791773535,-1.5784938873347003,-2.710803189162883,False,False
e1_readout_all_one,0.01921204476561055,0.025457590182113805,0.025457590419857474,0.02550946520790479,0.025457590419857474,0.001946241867434051,0.0013059802689043675,0.003591581461102063,61,-1.5941827090933234,-1.5941827050375286,-2.710803189162883,False,False
e1_readout_all_one,0.019918764988297335,0.024554351562971397,0.02455435102382979,0.02460813461282663,0.024554351992115548,0.001946241867434051,0.0013059802689043675,0.003591581461102063,62,-1.6098715303306586,-1.609871522740357,-2.710803189162883,False,False
e1_readout_all_one,0.0206514821040399,0.02368315992120899,0.023683160574475306,0.02373892117839806,0.023683160574475306,0.001946241867434051,0.0013059802689043675,0.003591581461102063,63,-1.6255603524225815,-1.6255603404431855,-2.710803189162883,False,False
e1_readout_all_one,0.021411152415526154,0.022842878713317017,0.02284287913509121,0.022900690451015036,0.02284287913509121,0.001946241867434051,0.0013059802689043675,0.003591581461102063,64,-1.6412491661648896,-1.641249158146014,-2.710803189162883,False,False
e1_readout_all_one,0.022198767403295013,0.02203241137987548,0.022032410984146943,0.02209234841386008,0.022032410984146943,0.001946241867434051,0.0013059802689043675,0.003591581461102063,65,-1.6569379680483922,-1.656937975848842,-2.710803189162883,False,False
e1_readout_all_one,0.023015355019763133,0.021250699056871686,0.021250697290860026,0.021312840058911434,0.021250698342515237,0.001946241867434051,0.0013059802689043675,0.003591581461102063,66,-1.6726267789525713,-1.6726267935516705,-2.710803189162883,False,False
